212.329767318 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf3f9b5 0x8cf37d45 22 16 336000 182 29312
212.341744197 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf3f9b5 0x8cf382ed 22 16 336000 182 29312
212.353643395 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf40505 0x8cf38895 22 16 336000 183 29312
212.365640147 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf40505 0x8cf38e3d 22 16 336000 184 29312
212.377617106 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf41055 0x8cf393e5 22 16 336000 185 29312
212.389649158 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf41055 0x8cf3998d 22 16 336000 185 29312
212.401636699 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf41ba5 0x8cf39f35 23 16 336000 186 29312
212.413685785 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf426f5 0x8cf3a4dd 23 16 336000 187 29312
212.425726787 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf426f5 0x8cf3aa85 23 16 336000 187 29312
212.437635943 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf43245 0x8cf3b02d 23 16 336000 188 29312
212.461611191 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf43245 0x8cf3b5d5 23 16 336000 188 29312
212.485593940 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf43d95 0x8cf3c125 23 16 336000 189 29312
212.509693599 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf448e5 0x8cf3cc75 23 16 336000 189 29312
212.521619954 10.10.1.2:49385 10.10.2.2:5001 32 0x6c9fe499 0x6c9f8a19 17 12 272256 178 29312
212.533497819 10.10.1.2:49385 10.10.2.2:5001 32 0x6c9fefe9 0x6c9f8fc1 17 12 272256 179 29312
212.545629404 10.10.1.2:49385 10.10.2.2:5001 32 0x6c9fefe9 0x6c9f9569 17 12 272256 181 29312
212.557548853 10.10.1.2:49385 10.10.2.2:5001 32 0x6c9ffb39 0x6c9f9b11 17 12 272256 182 29312
212.569622832 10.10.1.2:49385 10.10.2.2:5001 32 0x6c9ffb39 0x6c9fa0b9 17 12 272256 183 29312
212.581450264 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca00689 0x6c9fa661 17 12 272256 184 29312
212.593502266 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca00689 0x6c9fac09 17 12 272256 185 29312
212.605485319 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca011d9 0x6c9fb1b1 17 12 272256 186 29312
212.617481518 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca01d29 0x6c9fb759 18 13 272256 187 29312
212.629537699 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca01d29 0x6c9fbd01 18 13 272256 187 29312
212.641511282 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca02879 0x6c9fc2a9 18 13 272256 188 29312
212.653549522 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca02879 0x6c9fc851 18 13 272256 189 29312
212.665420149 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca033c9 0x6c9fcdf9 18 13 272256 190 29312
212.677510581 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca033c9 0x6c9fd3a1 18 13 272256 190 29312
212.689490850 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca03f19 0x6c9fd949 18 13 272256 191 29312
212.701457105 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca03f19 0x6c9fdef1 18 13 272256 191 29312
212.713444343 10.10.1.2:49384 10.10.2.2:5001 32 0x141770e3 0x1416ddd3 26 19 195584 183 29312
212.725435851 10.10.1.2:49384 10.10.2.2:5001 32 0x141770e3 0x1416e37b 26 19 195584 184 29312
212.737402370 10.10.1.2:49384 10.10.2.2:5001 32 0x14177c33 0x1416e923 27 19 195584 185 29312
212.749362921 10.10.1.2:49384 10.10.2.2:5001 32 0x14178783 0x1416eecb 27 19 195584 186 29312
212.761507929 10.10.1.2:49384 10.10.2.2:5001 32 0x14178783 0x1416f473 27 19 195584 186 29312
212.773614026 10.10.1.2:49384 10.10.2.2:5001 32 0x141792d3 0x1416fa1b 27 19 195584 187 29312
212.785376339 10.10.1.2:49384 10.10.2.2:5001 32 0x141792d3 0x1416ffc3 27 19 195584 187 29312
212.797355784 10.10.1.2:49384 10.10.2.2:5001 32 0x14179e23 0x1417056b 27 19 195584 188 29312
212.809460787 10.10.1.2:49384 10.10.2.2:5001 32 0x14179e23 0x14170b13 27 19 195584 188 29312
212.821316746 10.10.1.2:49384 10.10.2.2:5001 32 0x1417a973 0x141710bb 27 19 195584 188 29312
212.833376758 10.10.1.2:49384 10.10.2.2:5001 32 0x1417a973 0x14171663 27 19 195584 189 29312
212.845460423 10.10.1.2:49384 10.10.2.2:5001 32 0x1417b4c3 0x14171c0b 27 19 195584 189 29312
212.857382176 10.10.1.2:49384 10.10.2.2:5001 32 0x1417b4c3 0x141721b3 27 19 195584 189 29312
212.869315459 10.10.1.2:49384 10.10.2.2:5001 32 0x1417c013 0x1417275b 27 19 195584 189 29312
212.881316941 10.10.1.2:49384 10.10.2.2:5001 32 0x1417c013 0x14172d03 27 19 195584 189 29312
212.893277351 10.10.1.2:49384 10.10.2.2:5001 32 0x1417cb63 0x141732ab 27 19 195584 189 29312
212.917292446 10.10.1.2:49384 10.10.2.2:5001 32 0x1417cb63 0x14173853 27 19 195584 190 29312
212.941250240 10.10.1.2:49384 10.10.2.2:5001 32 0x1417d6b3 0x141743a3 27 19 195584 190 29312
212.965253816 10.10.1.2:49384 10.10.2.2:5001 32 0x1417e203 0x14174ef3 27 19 195584 190 29312
212.989242503 10.10.1.2:49384 10.10.2.2:5001 32 0x1417ed53 0x14175a43 27 19 195584 191 29312
213.013233111 10.10.1.2:49384 10.10.2.2:5001 32 0x1417f8a3 0x14176593 27 19 195584 191 29312
213.025364627 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf45435 0x8cf3d7c5 23 16 336000 189 29312
213.037282473 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf45f85 0x8cf3dd6d 23 16 336000 189 29312
213.049253430 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf45f85 0x8cf3e315 23 16 336000 190 29312
213.061126108 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf46ad5 0x8cf3e8bd 23 16 336000 190 29312
213.073275104 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf46ad5 0x8cf3ee65 23 16 336000 190 29312
213.085221735 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf47625 0x8cf3f40d 23 16 336000 190 29312
213.097226775 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf47625 0x8cf3f9b5 23 16 336000 190 29312
213.109076503 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf48175 0x8cf3ff5d 23 16 336000 190 29312
213.121178221 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf48175 0x8cf40505 23 16 336000 190 29312
213.133115866 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf48cc5 0x8cf40aad 23 16 336000 190 29312
213.145134705 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf48cc5 0x8cf41055 23 16 336000 190 29312
213.157193224 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf49815 0x8cf415fd 23 16 336000 190 29312
213.169247442 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf49815 0x8cf41ba5 23 16 336000 190 29312
213.181139021 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4a365 0x8cf4214d 23 16 336000 190 29312
213.193090679 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4a365 0x8cf426f5 23 16 336000 191 29312
213.205154916 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4aeb5 0x8cf42c9d 23 16 336000 191 29312
213.229133484 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4aeb5 0x8cf43245 23 16 336000 192 29312
213.253075530 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4c555 0x8cf43d95 24 18 336000 192 29312
213.277085875 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4d0a5 0x8cf448e5 24 18 336000 192 29312
213.289039925 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca04a69 0x6c9fe499 18 13 272256 191 29312
213.301043832 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca04a69 0x6c9fea41 18 13 272256 191 29312
213.313057998 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca055b9 0x6c9fefe9 18 13 272256 192 29312
213.325059180 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca055b9 0x6c9ff591 18 13 272256 191 29312
213.337065395 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca06109 0x6c9ffb39 18 13 272256 192 29312
213.349282357 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca06109 0x6ca000e1 18 13 272256 192 29312
213.361055965 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca06c59 0x6ca00689 18 13 272256 192 29312
213.373108830 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca06c59 0x6ca00c31 18 13 272256 192 29312
213.385019149 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca077a9 0x6ca011d9 18 13 272256 192 29312
213.397040265 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca077a9 0x6ca01781 18 13 272256 193 29312
213.409047817 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca082f9 0x6ca01d29 18 13 272256 193 29312
213.421018830 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca08e49 0x6ca022d1 19 13 272256 193 29312
213.433029041 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca08e49 0x6ca02879 19 13 272256 194 29312
213.444999006 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca09999 0x6ca02e21 19 13 272256 194 29312
213.456901388 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca09999 0x6ca033c9 19 13 272256 194 29312
213.468953888 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0a4e9 0x6ca03971 19 13 272256 194 29312
213.492984906 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0a4e9 0x6ca03f19 19 13 272256 194 29312
213.504928598 10.10.1.2:49384 10.10.2.2:5001 32 0x141803f3 0x141770e3 27 19 195584 191 29312
213.516874018 10.10.1.2:49384 10.10.2.2:5001 32 0x14180f43 0x1417768b 27 19 195584 191 29312
213.528929385 10.10.1.2:49384 10.10.2.2:5001 32 0x14180f43 0x14177c33 27 19 195584 192 29312
213.540906092 10.10.1.2:49384 10.10.2.2:5001 32 0x14181a93 0x141781db 27 19 195584 193 29312
213.552832043 10.10.1.2:49384 10.10.2.2:5001 32 0x14181a93 0x14178783 27 19 195584 193 29312
213.564869421 10.10.1.2:49384 10.10.2.2:5001 32 0x141825e3 0x14178d2b 27 19 195584 194 29312
213.576814282 10.10.1.2:49384 10.10.2.2:5001 32 0x141825e3 0x141792d3 27 19 195584 195 29312
213.588823462 10.10.1.2:49384 10.10.2.2:5001 32 0x14183133 0x1417987b 27 19 195584 195 29312
213.600827082 10.10.1.2:49384 10.10.2.2:5001 32 0x14183133 0x14179e23 27 19 195584 196 29312
213.612780446 10.10.1.2:49384 10.10.2.2:5001 32 0x14183c83 0x1417a3cb 28 21 195584 196 29312
213.624799802 10.10.1.2:49384 10.10.2.2:5001 32 0x141847d3 0x1417a973 28 21 195584 196 29312
213.636775139 10.10.1.2:49384 10.10.2.2:5001 32 0x141847d3 0x1417af1b 28 21 195584 196 29312
213.648756345 10.10.1.2:49384 10.10.2.2:5001 32 0x14185323 0x1417b4c3 28 21 195584 197 29312
213.660740053 10.10.1.2:49384 10.10.2.2:5001 32 0x14185323 0x1417ba6b 28 21 195584 197 29312
213.672722576 10.10.1.2:49384 10.10.2.2:5001 32 0x14185e73 0x1417c013 28 21 195584 197 29312
213.684743354 10.10.1.2:49384 10.10.2.2:5001 32 0x14185e73 0x1417c5bb 28 21 195584 197 29312
213.708735088 10.10.1.2:49384 10.10.2.2:5001 32 0x141869c3 0x1417cb63 28 21 195584 198 29312
213.732781918 10.10.1.2:49384 10.10.2.2:5001 32 0x14187513 0x1417d6b3 28 21 195584 197 29312
213.756739360 10.10.1.2:49384 10.10.2.2:5001 32 0x14188063 0x1417e203 28 21 195584 197 29312
213.780712837 10.10.1.2:49384 10.10.2.2:5001 32 0x14188bb3 0x1417ed53 28 21 195584 197 29312
213.804741006 10.10.1.2:49384 10.10.2.2:5001 32 0x14189703 0x1417f8a3 28 21 195584 197 29312
213.816732293 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4dbf5 0x8cf45435 24 18 336000 191 29312
213.828707782 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4dbf5 0x8cf459dd 24 18 336000 192 29312
213.840692550 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4e745 0x8cf45f85 24 18 336000 193 29312
213.852678746 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4e745 0x8cf4652d 24 18 336000 194 29312
213.864721959 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4f295 0x8cf46ad5 24 18 336000 194 29312
213.876728711 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4f295 0x8cf4707d 24 18 336000 195 29312
213.888605185 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4fde5 0x8cf47625 24 18 336000 195 29312
213.900697005 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf4fde5 0x8cf47bcd 24 18 336000 196 29312
213.912647432 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf50935 0x8cf48175 24 18 336000 196 29312
213.924691960 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf50935 0x8cf4871d 24 18 336000 196 29312
213.936701817 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf51485 0x8cf48cc5 24 18 336000 197 29312
213.948646022 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf51485 0x8cf4926d 24 18 336000 197 29312
213.960643756 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf51fd5 0x8cf49815 24 18 336000 197 29312
213.972602722 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf51fd5 0x8cf49dbd 24 18 336000 197 29312
213.984603721 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf52b25 0x8cf4a365 24 18 336000 198 29312
213.996603900 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf52b25 0x8cf4a90d 24 18 336000 197 29312
214.020563542 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf53675 0x8cf4aeb5 24 18 336000 198 29312
214.044598126 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf541c5 0x8cf4ba05 24 18 336000 198 29312
214.068594336 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf54d15 0x8cf4c555 24 18 336000 198 29312
214.092572344 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf55865 0x8cf4d0a5 24 18 336000 199 29312
214.104626244 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0b039 0x6ca04a69 19 13 272256 195 29312
214.116525199 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0bb89 0x6ca05011 19 13 272256 196 29312
214.128601269 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0bb89 0x6ca055b9 19 13 272256 197 29312
214.140559498 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0c6d9 0x6ca05b61 19 13 272256 197 29312
214.152570853 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0c6d9 0x6ca06109 19 13 272256 198 29312
214.164575093 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0d229 0x6ca066b1 19 13 272256 198 29312
214.176555870 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0d229 0x6ca06c59 19 13 272256 199 29312
214.188568806 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0dd79 0x6ca07201 19 13 272256 199 29312
214.200523031 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0dd79 0x6ca077a9 19 13 272256 199 29312
214.212477862 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0e8c9 0x6ca07d51 19 13 272256 200 29312
214.224480290 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0e8c9 0x6ca082f9 19 13 272256 200 29312
214.236475854 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0f419 0x6ca088a1 19 13 272256 201 29312
214.248509877 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0f419 0x6ca08e49 19 13 272256 201 29312
214.260625759 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca0ff69 0x6ca093f1 19 13 272256 202 29312
214.272511145 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca10ab9 0x6ca09999 20 15 272256 202 29312
214.284601372 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca10ab9 0x6ca09f41 20 15 272256 203 29312
214.308468291 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca11609 0x6ca0a4e9 20 15 272256 203 29312
214.320429967 10.10.1.2:49384 10.10.2.2:5001 32 0x1418a253 0x141803f3 28 21 195584 197 29312
214.332422403 10.10.1.2:49384 10.10.2.2:5001 32 0x1418a253 0x1418099b 28 21 195584 198 29312
214.344380204 10.10.1.2:49384 10.10.2.2:5001 32 0x1418ada3 0x14180f43 28 21 195584 199 29312
214.356350510 10.10.1.2:49384 10.10.2.2:5001 32 0x1418ada3 0x141814eb 28 21 195584 200 29312
214.368402334 10.10.1.2:49384 10.10.2.2:5001 32 0x1418b8f3 0x14181a93 28 21 195584 201 29312
214.380340588 10.10.1.2:49384 10.10.2.2:5001 32 0x1418b8f3 0x1418203b 28 21 195584 201 29312
214.392355667 10.10.1.2:49384 10.10.2.2:5001 32 0x1418c443 0x141825e3 28 21 195584 202 29312
214.404362858 10.10.1.2:49384 10.10.2.2:5001 32 0x1418c443 0x14182b8b 28 21 195584 202 29312
214.416384845 10.10.1.2:49384 10.10.2.2:5001 32 0x1418cf93 0x14183133 28 21 195584 203 29312
214.428356742 10.10.1.2:49384 10.10.2.2:5001 32 0x1418cf93 0x141836db 28 21 195584 203 29312
214.440348291 10.10.1.2:49384 10.10.2.2:5001 32 0x1418dae3 0x14183c83 28 21 195584 204 29312
214.452272377 10.10.1.2:49384 10.10.2.2:5001 44 0x1418dae3 0x1418422b 28 21 195584 204 29312
214.464292695 10.10.1.2:49384 10.10.2.2:5001 44 0x1418e633 0x1418422b 28 21 195584 204 29312
214.476214319 10.10.1.2:49384 10.10.2.2:5001 44 0x1418ebdb 0x1418422b 28 21 195584 204 29312
214.488287322 10.10.1.2:49384 10.10.2.2:5001 44 0x1418ebdb 0x1418422b 27 14 195584 204 29312
214.500275103 10.10.1.2:49384 10.10.2.2:5001 44 0x1418ebdb 0x1418422b 26 14 195584 205 29312
214.512284710 10.10.1.2:49384 10.10.2.2:5001 44 0x1418f183 0x1418422b 26 14 195584 205 29312
214.524325430 10.10.1.2:49384 10.10.2.2:5001 44 0x1418f183 0x1418422b 25 14 195584 205 29312
214.536231804 10.10.1.2:49384 10.10.2.2:5001 44 0x1418f72b 0x1418422b 25 14 195584 205 29312
214.548292896 10.10.1.2:49384 10.10.2.2:5001 44 0x1418f72b 0x1418422b 24 14 195584 205 29312
214.560322912 10.10.1.2:49384 10.10.2.2:5001 44 0x1418fcd3 0x1418422b 24 14 195584 205 29312
214.572318063 10.10.1.2:49384 10.10.2.2:5001 44 0x1418fcd3 0x1418422b 23 14 195584 205 29312
214.584265176 10.10.1.2:49384 10.10.2.2:5001 44 0x1419027b 0x1418422b 23 14 195584 205 29312
214.596237871 10.10.1.2:49384 10.10.2.2:5001 44 0x1419027b 0x1418422b 22 14 195584 205 29312
214.608200339 10.10.1.2:49384 10.10.2.2:5001 44 0x14190823 0x1418422b 22 14 195584 205 29312
214.620259037 10.10.1.2:49384 10.10.2.2:5001 44 0x14190823 0x1418422b 21 14 195584 205 29312
214.632169214 10.10.1.2:49384 10.10.2.2:5001 44 0x14190dcb 0x1418422b 21 14 195584 205 29312
214.644220249 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf563b5 0x8cf4dbf5 24 18 336000 200 29312
214.656245559 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf563b5 0x8cf4e19d 24 18 336000 200 29312
214.668236953 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf56f05 0x8cf4e745 24 18 336000 201 29312
214.680115337 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf57a55 0x8cf4eced 25 18 336000 201 29312
214.692124255 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf57a55 0x8cf4f295 25 18 336000 202 29312
214.704120687 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf585a5 0x8cf4f83d 25 18 336000 202 29312
214.716169853 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf585a5 0x8cf4fde5 25 18 336000 203 29312
214.728183516 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf590f5 0x8cf5038d 25 18 336000 203 29312
214.740140741 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf590f5 0x8cf50935 25 18 336000 204 29312
214.752086148 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf59c45 0x8cf50edd 25 18 336000 204 29312
214.764101616 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf59c45 0x8cf51485 25 18 336000 204 29312
214.776147395 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5a795 0x8cf51a2d 25 18 336000 204 29312
214.788107017 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5a795 0x8cf51fd5 25 18 336000 204 29312
214.800038841 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5b2e5 0x8cf5257d 25 18 336000 204 29312
214.812135835 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5b2e5 0x8cf52b25 25 18 336000 205 29312
214.824034163 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5be35 0x8cf530cd 25 18 336000 205 29312
214.848094975 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5be35 0x8cf53675 25 18 336000 205 29312
214.872019150 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5c985 0x8cf541c5 25 18 336000 205 29312
214.896072323 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5d4d5 0x8cf54d15 25 18 336000 205 29312
214.919981971 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5e025 0x8cf55865 25 18 336000 206 29312
214.931974215 10.10.1.2:49385 10.10.2.2:5001 32 0x6ca12159 0x6ca0b039 20 15 272256 203 29312
214.944029685 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca12159 0x6ca0b5e1 20 15 272256 204 29312
214.955943891 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca12ca9 0x6ca0b5e1 20 15 272256 204 29312
214.967978827 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca13251 0x6ca0b5e1 20 15 272256 204 29312
214.979990545 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca13251 0x6ca0b5e1 19 10 272256 204 29312
214.991963563 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca13251 0x6ca0b5e1 18 10 272256 205 29312
215.003989615 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca137f9 0x6ca0b5e1 18 10 272256 204 29312
215.015925492 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca137f9 0x6ca0b5e1 17 10 272256 205 29312
215.027955946 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca13da1 0x6ca0b5e1 17 10 272256 205 29312
215.039955986 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca13da1 0x6ca0b5e1 16 10 272256 205 29312
215.051947109 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca14349 0x6ca0b5e1 16 10 272256 205 29312
215.063897954 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca14349 0x6ca0b5e1 15 10 272256 205 29312
215.075923311 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca148f1 0x6ca0b5e1 15 10 272256 205 29312
215.087859766 10.10.1.2:49385 10.10.2.2:5001 44 0x6ca148f1 0x6ca0b5e1 14 10 272256 205 29312
215.099942571 10.10.1.2:49385 10.10.2.2:5001 52 0x6ca14e99 0x6ca0b5e1 14 10 272256 205 29312
215.111907629 10.10.1.2:49385 10.10.2.2:5001 52 0x6ca14e99 0x6ca0b5e1 13 10 272256 205 29312
215.123977877 10.10.1.2:49385 10.10.2.2:5001 52 0x6ca15441 0x6ca0b5e1 13 10 272256 206 29312
215.135909871 10.10.1.2:49385 10.10.2.2:5001 52 0x6ca15441 0x6ca0b5e1 11 10 272256 205 29312
215.147908366 10.10.1.2:49384 10.10.2.2:5001 44 0x14190dcb 0x1418422b 20 14 195584 205 29312
215.159842559 10.10.1.2:49384 10.10.2.2:5001 44 0x14191373 0x1418422b 20 14 195584 205 29312
215.171879348 10.10.1.2:49384 10.10.2.2:5001 44 0x14191373 0x1418422b 19 14 195584 206 29312
215.183882065 10.10.1.2:49384 10.10.2.2:5001 44 0x1419191b 0x1418422b 19 14 195584 205 29312
215.195788263 10.10.1.2:49384 10.10.2.2:5001 44 0x1419191b 0x1418422b 18 14 195584 206 29312
215.207890111 10.10.1.2:49384 10.10.2.2:5001 44 0x14191ec3 0x1418422b 18 14 195584 205 29312
215.219750639 10.10.1.2:49384 10.10.2.2:5001 44 0x14191ec3 0x1418422b 17 14 195584 206 29312
215.231795777 10.10.1.2:49384 10.10.2.2:5001 44 0x1419246b 0x1418422b 17 14 195584 205 29312
215.243751942 10.10.1.2:49384 10.10.2.2:5001 44 0x1419246b 0x1418422b 16 14 195584 206 29312
215.255783695 10.10.1.2:49384 10.10.2.2:5001 44 0x14192a13 0x1418422b 16 14 195584 205 29312
215.267745874 10.10.1.2:49384 10.10.2.2:5001 44 0x14192a13 0x1418422b 15 14 195584 206 29312
215.279753426 10.10.1.2:49384 10.10.2.2:5001 44 0x14192a13 0x1418422b 14 14 195584 205 29312
215.291756314 10.10.1.2:49384 10.10.2.2:5001 44 0x14192fbb 0x1418422b 14 14 195584 206 29312
215.303741294 10.10.1.2:49384 10.10.2.2:5001 32 0x14193563 0x1418422b 14 14 195584 206 29312
215.315715243 10.10.1.2:49384 10.10.2.2:5001 32 0x14193563 0x1418ebdb 14 14 152192 206 29312
215.327636724 10.10.1.2:49384 10.10.2.2:5001 32 0x141940b3 0x1418f183 15 14 195584 206 29312
215.339756622 10.10.1.2:49384 10.10.2.2:5001 32 0x14194c03 0x1418f72b 15 14 195584 205 29312
215.351662904 10.10.1.2:49384 10.10.2.2:5001 32 0x14194c03 0x1418fcd3 15 14 195584 204 29312
215.363642860 10.10.1.2:49384 10.10.2.2:5001 32 0x14195753 0x1419027b 15 14 195584 203 29312
215.375705539 10.10.1.2:49384 10.10.2.2:5001 32 0x14195753 0x14190823 15 14 195584 202 29312
215.387713602 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5eb75 0x8cf563b5 25 18 336000 206 29312
215.399943256 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5f6c5 0x8cf5695d 25 18 336000 203 29312
215.411687769 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf5f6c5 0x8cf56f05 25 18 336000 201 29312
215.423680358 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf60215 0x8cf574ad 25 18 336000 199 29312
215.435668045 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf60215 0x8cf57a55 25 18 336000 198 29312
215.447659603 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf60d65 0x8cf57ffd 25 18 336000 196 29312
215.459650951 10.10.1.2:49386 10.10.2.2:5001 32 0x8cf60d65 0x8cf585a5 25 18 336000 195 29312
